iteration,time_s,fps,collect_s,update_s,reward_per_step,value_loss,surrogate,entropy,kl,lr,std,ep_tracking_lin_vel,ep_tracking_ang_vel,ep_lin_vel_z,ep_ang_vel_xy,ep_orientation,ep_base_height,ep_torques,ep_torque_limits,ep_dof_vel,ep_dof_acc,ep_action_rate,ep_dof_pos_limits,ep_alive,ep_hip_pos,ep_contact,ep_feet_swing_height,ep_contact_no_vel,ep_stand_still,ep_termination,ep_length_s,unstable_resets
2035,942.6,14204,1.38,0.35,0.03235,0.00087,-0.00726,-1.59295,0.01459,0.00017,0.24727,0.89572,0.42879,-0.01348,-0.01694,-0.00876,-0.00082,-0.02603,-0.00154,-0.02281,-0.01276,-0.02659,-0.00012,0.15,-0.01949,0.33239,-0.02648,-0.01217,-0.0196,0.0,20.0,0
2036,944.2,15148,1.31,0.31,0.03272,0.00041,-0.00781,-1.59345,0.01617,0.00017,0.2471,0.76023,0.3576,-0.0114,-0.01436,-0.00841,-0.00121,-0.02404,-0.00121,-0.02099,-0.01106,-0.02264,-0.00079,0.12663,-0.01668,0.28128,-0.01917,-0.01108,-0.01173,-0.03333,16.88333,0
2037,945.9,14742,1.3,0.36,0.03317,0.00033,-0.00631,-1.6058,0.01379,0.00017,0.24678,0.90909,0.43031,-0.01263,-0.01866,-0.00851,-0.00087,-0.02412,-0.00059,-0.01985,-0.01189,-0.02524,-0.00042,0.15,-0.0221,0.33234,-0.03233,-0.00816,-0.10388,0.0,20.0,0
2038,947.5,15375,1.3,0.3,0.0332,0.00044,-0.00681,-1.61892,0.01495,0.00011,0.24652,0.91552,0.4292,-0.01239,-0.01624,-0.00775,-0.00097,-0.02295,-0.00055,-0.01748,-0.01184,-0.02465,-0.00062,0.15,-0.02243,0.32247,-0.03369,-0.00755,0.0,0.0,20.0,0
2039,949.1,14829,1.31,0.35,0.03322,0.00041,-0.008,-1.63097,0.01184,0.00017,0.24616,,,,,,,,,,,,,,,,,,,,,0
2040,950.7,15458,1.26,0.33,0.0332,0.00128,-0.00382,-1.64768,0.01512,8e-05,0.246,0.88658,0.42437,-0.01287,-0.01376,-0.01237,-0.00062,-0.0292,-0.00098,-0.02376,-0.01253,-0.02711,-4e-05,0.15,-0.02012,0.3357,-0.01945,-0.01177,0.0,0.0,20.0,0
2041,952.4,14551,1.35,0.33,0.03079,0.10794,-0.00716,-1.65035,0.0129,8e-05,0.24604,0.90509,0.42951,-0.01143,-0.01498,-0.0095,-0.00057,-0.0271,-0.00143,-0.02106,-0.0125,-0.0262,-0.00023,0.15,-0.01878,0.33118,-0.028,-0.011,-0.01026,0.0,20.0,0
2042,954.0,15592,1.24,0.34,0.02734,0.05957,-0.0097,-1.64372,0.01452,5e-05,0.24619,0.39393,0.18148,-0.00704,-0.0099,-0.00948,-0.0032,-0.0152,-0.00279,-0.00984,-0.00566,-0.01237,0.0,0.0693,-0.01635,0.14886,-0.0096,-0.01102,0.0,-0.2,9.24,0
2043,955.7,14351,1.4,0.31,0.0288,0.02512,-0.00949,-1.63281,0.01637,3e-05,0.24643,0.84894,0.40543,-0.013,-0.01571,-0.00816,-0.00108,-0.02505,-0.00125,-0.02235,-0.01231,-0.02524,-0.00042,0.14198,-0.01681,0.3137,-0.02305,-0.01304,-0.03434,-0.01987,18.93133,0
2044,957.3,15172,1.27,0.34,0.02877,0.00862,-0.00543,-1.62154,0.01481,5e-05,0.24663,0.84695,0.40467,-0.01394,-0.0163,-0.00898,-0.00118,-0.02541,-0.00124,-0.02212,-0.01198,-0.02524,-0.00051,0.14277,-0.01888,0.31481,-0.02409,-0.01254,-0.01456,-0.02722,19.03547,0
2045,958.9,15267,1.32,0.29,0.03081,0.00399,-0.0063,-1.61671,0.01345,0.00011,0.24665,0.83468,0.39622,-0.01367,-0.01552,-0.00851,-0.00124,-0.02439,-0.00122,-0.02149,-0.0119,-0.02447,-0.00062,0.13895,-0.01776,0.30574,-0.02389,-0.01228,-0.0332,-0.03333,18.52632,0
2046,960.6,14638,1.33,0.35,0.03262,0.00188,-0.00304,-1.61534,0.01392,5e-05,0.24665,0.89591,0.43106,-0.01209,-0.01615,-0.00849,-0.0007,-0.02568,-0.00094,-0.02105,-0.01224,-0.02599,-0.0001,0.15,-0.01588,0.3319,-0.02796,-0.01132,-0.06671,0.0,20.0,0
2047,962.2,15329,1.3,0.31,0.03277,0.00246,-0.00484,-1.61477,0.01473,8e-05,0.24669,0.81002,0.3836,-0.01146,-0.01496,-0.00792,-0.00117,-0.02363,-0.00118,-0.01978,-0.0115,-0.02385,-0.0002,0.135,-0.01651,0.2967,-0.02401,-0.01116,-0.01672,-0.02222,18.0,0
2048,963.9,14872,1.31,0.34,0.0331,0.00269,-0.00423,-1.61059,0.01579,8e-05,0.24683,0.89851,0.42841,-0.01024,-0.01496,-0.0098,-0.00057,-0.02568,-0.00205,-0.02054,-0.01247,-0.02574,-8e-05,0.15,-0.01347,0.32652,-0.02981,-0.01091,0.0,0.0,20.0,0
2049,965.5,15121,1.31,0.31,0.03284,0.00049,-0.00637,-1.60808,0.01133,8e-05,0.24677,0.78699,0.37314,-0.01167,-0.01449,-0.00836,-0.00181,-0.02412,-0.00109,-0.01852,-0.00971,-0.02291,-0.00138,0.1315,-0.01742,0.28758,-0.02489,-0.01075,-0.04688,-0.06667,17.53333,0
2050,967.2,14433,1.35,0.35,0.03309,0.0004,-0.00376,-1.61513,0.01187,5e-05,0.2466,0.91663,0.42908,-0.01155,-0.01611,-0.00581,-0.00106,-0.02255,-0.00041,-0.01957,-0.01193,-0.0255,0.0,0.15,-0.02291,0.33192,-0.02817,-0.01029,-0.07683,0.0,20.0,0
2051,968.8,15025,1.3,0.34,0.03316,0.00045,-0.00657,-1.6247,0.01166,0.00011,0.24636,0.87998,0.43633,-0.01405,-0.0162,-0.00663,-0.00089,-0.02469,-0.00068,-0.02159,-0.01251,-0.02707,0.0,0.15,-0.02168,0.33768,-0.02227,-0.01192,0.0,0.0,20.0,0
2052,970.5,14920,1.3,0.35,0.02723,0.08701,-0.0079,-1.63096,0.01443,5e-05,0.24641,,,,,,,,,,,,,,,,,,,,,0
2053,972.1,15612,1.23,0.35,0.02825,0.03224,-0.009,-1.62177,0.01463,5e-05,0.24663,0.83654,0.39713,-0.01189,-0.0151,-0.00776,-0.00105,-0.02372,-0.00102,-0.01996,-0.01176,-0.02397,-0.00045,0.13835,-0.01575,0.305,-0.02657,-0.01008,-0.04954,-0.02,18.446,0
2054,973.7,14799,1.35,0.31,0.02753,0.01209,-0.00905,-1.61089,0.01315,5e-05,0.24684,0.80141,0.38265,-0.01232,-0.01521,-0.00862,-0.00134,-0.02361,-0.00107,-0.02009,-0.01114,-0.02358,-0.00041,0.13408,-0.01655,0.29612,-0.02352,-0.01141,-0.02406,-0.04449,17.87739,0
2055,975.4,14873,1.3,0.35,0.03143,0.00555,-0.00815,-1.60067,0.01524,5e-05,0.24708,0.88663,0.42178,-0.01359,-0.01724,-0.0083,-0.00101,-0.02643,-0.00147,-0.02459,-0.01322,-0.02659,-0.0002,0.14895,-0.02,0.32941,-0.02429,-0.01446,-0.03593,-0.00278,19.85972,0
2056,977.1,14625,1.35,0.33,0.03089,0.00376,-0.00736,-1.59042,0.01253,0.00011,0.24724,0.80026,0.3848,-0.01792,-0.01618,-0.00988,-0.00174,-0.02367,-0.00116,-0.02073,-0.01184,-0.02381,-0.00056,0.13583,-0.02016,0.29683,-0.02526,-0.0119,-0.03484,-0.0619,18.11012,0
2057,978.7,15010,1.29,0.35,0.03256,0.00166,-0.00477,-1.58181,0.01424,5e-05,0.24734,0.77469,0.3776,-0.01084,-0.01555,-0.01035,-0.00229,-0.02225,-0.00057,-0.01816,-0.01037,-0.0229,-0.00026,0.1332,-0.0149,0.28782,-0.02497,-0.01029,-0.06954,-0.1,17.76,0
2058,980.4,14616,1.36,0.32,0.033,0.00126,-0.00374,-1.57924,0.01425,8e-05,0.24735,0.6643,0.32502,-0.02487,-0.01238,-0.01071,-0.00186,-0.02245,-0.0017,-0.02006,-0.01057,-0.02093,-0.00076,0.11585,-0.01447,0.2514,-0.01819,-0.01353,-0.05684,-0.06667,15.44667,0
2059,982.0,14804,1.33,0.33,0.03323,0.00206,-0.00358,-1.57875,0.01327,0.00011,0.24741,0.87719,0.42151,-0.01883,-0.01834,-0.00818,-0.00112,-0.02859,-0.00181,-0.02705,-0.01393,-0.0268,-0.00035,0.15,-0.01995,0.33089,-0.02365,-0.01568,-0.04013,0.0,20.0,0
2060,983.6,15215,1.29,0.33,0.03298,0.00035,-0.00678,-1.5795,0.0134,0.00017,0.2472,0.56897,0.27326,-0.024,-0.01325,-0.01154,-0.00297,-0.01991,-0.00136,-0.01406,-0.00856,-0.01745,-0.00091,0.09965,-0.01567,0.21126,-0.01865,-0.00913,0.0,-0.13333,13.28667,0
2061,985.3,14755,1.33,0.33,0.03334,0.00029,-0.00661,-1.59552,0.01491,0.00017,0.24685,,,,,,,,,,,,,,,,,,,,,0
2062,986.9,15241,1.28,0.33,0.02977,0.1208,-0.00687,-1.60242,0.01786,3e-05,0.24695,,,,,,,,,,,,,,,,,,,,,0
2063,988.5,15318,1.27,0.34,0.02763,0.08076,-0.00526,-1.5969,0.01198,2e-05,0.247,0.90614,0.43377,-0.01245,-0.0171,-0.00985,-0.00105,-0.0247,-0.00077,-0.02228,-0.01216,-0.02619,-0.00029,0.15,-0.01646,0.333,-0.02668,-0.00981,-0.05663,0.0,20.0,0
2064,990.1,15234,1.27,0.34,0.02713,0.02006,-0.00794,-1.5931,0.01344,2e-05,0.2471,0.84267,0.40373,-0.01315,-0.01589,-0.00867,-0.00114,-0.0247,-0.00106,-0.0215,-0.0118,-0.02475,-0.00041,0.14087,-0.01831,0.31115,-0.02406,-0.0115,-0.02807,-0.02734,18.78231,0
2065,991.8,14800,1.34,0.32,0.02836,0.00819,-0.00687,-1.58524,0.01184,3e-05,0.24729,0.87164,0.41677,-0.01322,-0.0162,-0.00841,-0.0011,-0.0252,-0.00107,-0.02236,-0.0123,-0.02551,-0.00031,0.14557,-0.01856,0.32205,-0.02545,-0.01171,-0.03426,-0.0173,19.40944,0
2066,993.5,14569,1.34,0.35,0.03028,0.00251,-0.00765,-1.57776,0.01127,8e-05,0.24736,0.83984,0.40308,-0.01375,-0.01594,-0.00919,-0.0012,-0.02549,-0.00126,-0.023,-0.01204,-0.02533,-0.0005,0.14164,-0.01756,0.31273,-0.02259,-0.0133,-0.01497,-0.03084,18.88523,0
2067,995.1,15046,1.32,0.31,0.03253,0.00116,-0.00617,-1.57806,0.01245,8e-05,0.24733,0.84554,0.40433,-0.01315,-0.01559,-0.00778,-0.00096,-0.02591,-0.00123,-0.02416,-0.01248,-0.02563,-0.00052,0.14177,-0.01691,0.31416,-0.02074,-0.01398,-0.01815,-0.01538,18.90308,0
2068,996.9,14025,1.39,0.36,0.03286,0.00096,-0.00467,-1.57847,0.01293,3e-05,0.2473,0.74984,0.36866,-0.01091,-0.01349,-0.00843,-0.00113,-0.02233,-0.00057,-0.01745,-0.01019,-0.02249,-0.00022,0.1273,-0.01361,0.27983,-0.02265,-0.00914,-0.0543,-0.03333,16.97333,0
2069,998.5,14888,1.35,0.3,0.03316,0.00043,-0.00711,-1.58321,0.0107,0.00011,0.24707,0.87804,0.43334,-0.01344,-0.01549,-0.00741,-0.00083,-0.02588,-0.00106,-0.02358,-0.01278,-0.02683,-0.00013,0.15,-0.01703,0.33228,-0.02361,-0.01291,-0.0537,0.0,20.0,0
2070,1000.2,14544,1.35,0.34,0.03325,0.0004,-0.00697,-1.59816,0.01286,0.00017,0.24673,0.891,0.43355,-0.01192,-0.01593,-0.00699,-0.00104,-0.02459,-0.00089,-0.0211,-0.01193,-0.02603,-0.00011,0.15,-0.01492,0.33174,-0.02397,-0.01331,-0.09506,0.0,20.0,0
2071,1001.8,15167,1.28,0.34,0.03315,0.00028,-0.00633,-1.61326,0.01232,0.00011,0.2465,0.74224,0.38758,-0.02478,-0.01588,-0.01455,-0.00202,-0.02896,-0.0017,-0.02398,-0.01326,-0.02488,-0.00066,0.14077,-0.01552,0.30789,-0.02101,-0.01394,-0.08344,-0.1,18.77,0
2072,1003.5,14574,1.35,0.33,0.0327,0.09041,-0.00846,-1.62147,0.01624,5e-05,0.24649,0.89534,0.42882,-0.01488,-0.01625,-0.00688,-0.00106,-0.02822,-0.00178,-0.02613,-0.01315,-0.02694,-0.00039,0.15,-0.0115,0.33426,-0.02479,-0.01437,-0.07622,0.0,20.0,0
2073,1005.1,15527,1.24,0.34,0.02692,0.0658,-0.00762,-1.6177,0.01402,2e-05,0.2466,0.89406,0.42545,-0.01737,-0.01677,-0.00866,-0.00088,-0.02842,-0.00087,-0.0317,-0.01502,-0.02763,-0.00056,0.15,-0.02032,0.33354,-0.01441,-0.02377,0.0,0.0,20.0,0
2074,1006.8,14786,1.37,0.3,0.02826,0.03576,-0.00904,-1.61142,0.01261,5e-05,0.24675,0.80862,0.38538,-0.01201,-0.01459,-0.00795,-0.00114,-0.02319,-0.00107,-0.01983,-0.01102,-0.0236,-0.00032,0.13456,-0.01614,0.29727,-0.02373,-0.01079,-0.02999,-0.03229,17.94156,0
2075,1008.5,14564,1.33,0.35,0.02832,0.01676,-0.00622,-1.60158,0.01496,2e-05,0.24692,0.83902,0.40222,-0.01287,-0.01571,-0.0083,-0.00122,-0.02431,-0.00109,-0.02189,-0.01212,-0.02474,-0.00044,0.14067,-0.01788,0.31059,-0.02402,-0.0117,-0.0348,-0.02774,18.75595,0
2076,1010.1,15045,1.34,0.29,0.03022,0.00252,-0.00673,-1.59383,0.01335,0.00011,0.24704,0.80991,0.38845,-0.01362,-0.01561,-0.00839,-0.00127,-0.02454,-0.00124,-0.02237,-0.01158,-0.02418,-0.00058,0.13676,-0.01931,0.30117,-0.02202,-0.01246,-0.01638,-0.03364,18.235,0
2077,1011.8,14749,1.3,0.36,0.03181,0.00321,-0.00483,-1.58723,0.01359,8e-05,0.24715,0.70367,0.34034,-0.01317,-0.01451,-0.00763,-0.00158,-0.0208,-0.00105,-0.01904,-0.01044,-0.02097,-0.0009,0.12033,-0.01719,0.26423,-0.02126,-0.01078,-0.02521,-0.05556,16.04333,0
2078,1013.4,15291,1.3,0.31,0.03293,0.00245,-0.00186,-1.58199,0.0175,1e-05,0.24721,0.8915,0.42749,-0.01274,-0.01647,-0.00767,-0.00096,-0.0246,-0.00125,-0.02131,-0.01252,-0.02561,-0.00016,0.15,-0.01901,0.33165,-0.02743,-0.01221,-0.02656,0.0,20.0,0
2079,1015.1,14603,1.32,0.36,0.03292,0.00107,-0.00333,-1.58124,0.01265,1e-05,0.2472,0.57132,0.29392,-0.01263,-0.01353,-0.00915,-0.00206,-0.0164,-0.00049,-0.01442,-0.00891,-0.01706,-0.00188,0.1014,-0.02102,0.21753,-0.0238,-0.00637,0.0,-0.1,13.52,0
2080,1016.7,14497,1.35,0.35,0.03307,0.00081,-0.00464,-1.58235,0.00876,5e-05,0.24714,0.86654,0.40167,-0.01587,-0.01838,-0.00846,-0.00116,-0.02384,-0.00043,-0.02125,-0.01303,-0.02493,-1e-05,0.15,-0.03822,0.32094,-0.03159,-0.01069,0.0,0.0,20.0,0
2081,1018.4,14808,1.32,0.34,0.033,0.00244,-0.00686,-1.58314,0.0126,8e-05,0.24718,0.69329,0.33719,-0.01309,-0.01271,-0.01083,-0.00223,-0.01872,-0.0005,-0.01403,-0.00946,-0.02011,-0.00127,0.11962,-0.01612,0.26019,-0.03102,-0.00577,-0.06451,-0.1,15.95,0
2082,1020.1,14619,1.34,0.34,0.03324,0.00137,-0.00489,-1.57814,0.01497,0.00011,0.24726,,,,,,,,,,,,,,,,,,,,,0
2083,1021.8,14177,1.4,0.33,0.0284,0.09166,-0.0075,-1.57426,0.01379,5e-05,0.24736,0.7177,0.34116,-0.0105,-0.01347,-0.0067,-0.00158,-0.01996,-0.00115,-0.01619,-0.00929,-0.02059,-0.00015,0.11905,-0.01743,0.2622,-0.0232,-0.00812,-0.05293,-0.06667,15.87333,0
2084,1023.5,14251,1.37,0.35,0.02818,0.03866,-0.00909,-1.566,0.01499,2e-05,0.24748,0.7906,0.37741,-0.01159,-0.01534,-0.00891,-0.00132,-0.0223,-0.00127,-0.01915,-0.01074,-0.02302,-0.00056,0.13269,-0.02079,0.29039,-0.02526,-0.00963,-0.02043,-0.03333,17.6925,0
2085,1025.3,14231,1.41,0.32,0.02916,0.01694,-0.00841,-1.55929,0.01371,8e-05,0.2477,0.85418,0.40803,-0.01265,-0.01595,-0.00772,-0.00112,-0.02445,-0.00107,-0.02212,-0.01207,-0.02512,-0.00039,0.14275,-0.01833,0.31552,-0.02431,-0.01187,-0.02948,-0.02017,19.03383,0
2086,1027.0,13928,1.4,0.37,0.03024,0.00545,-0.00629,-1.54672,0.01532,5e-05,0.24794,0.85522,0.41084,-0.01359,-0.01595,-0.00803,-0.00114,-0.02492,-0.00129,-0.02281,-0.01222,-0.02553,-0.00061,0.14363,-0.01935,0.3175,-0.02445,-0.01285,-0.03606,-0.01727,19.15023,0
2087,1028.8,13626,1.42,0.39,0.03139,0.00324,-0.00743,-1.53966,0.01418,0.00011,0.2481,0.8549,0.40868,-0.01365,-0.0157,-0.00861,-0.00126,-0.0247,-0.00122,-0.02167,-0.01212,-0.02488,-0.00053,0.14268,-0.01922,0.31427,-0.02563,-0.0117,-0.01688,-0.02963,19.02407,0
2088,1030.6,13621,1.43,0.38,0.03243,0.00098,-0.00552,-1.53343,0.01528,0.00011,0.24818,0.88487,0.41873,-0.01649,-0.0174,-0.00906,-0.0018,-0.02658,-0.00124,-0.024,-0.01305,-0.02624,-0.00089,0.1496,-0.02076,0.32724,-0.02711,-0.01344,-0.02585,-0.03333,19.94667,0
2089,1032.4,14268,1.35,0.37,0.03229,0.00085,-0.00397,-1.53566,0.01524,0.00017,0.24797,0.75926,0.36718,-0.01635,-0.0153,-0.00935,-0.00188,-0.02411,-0.0013,-0.02133,-0.01103,-0.02321,-0.00076,0.13072,-0.01951,0.28442,-0.02094,-0.01309,-0.05328,-0.0625,17.42875,0
2090,1034.1,14459,1.39,0.31,0.03316,0.00032,-0.00871,-1.55329,0.01545,0.00017,0.24742,0.92035,0.43335,-0.01414,-0.01626,-0.00596,-0.00102,-0.02462,-0.00135,-0.02041,-0.01425,-0.02565,-6e-05,0.15,-0.02204,0.33228,-0.03692,-0.00663,0.0,0.0,20.0,0
2091,1035.8,14044,1.39,0.36,0.03324,0.00384,-0.00398,-1.56682,0.01347,5e-05,0.24744,0.91216,0.43029,-0.01107,-0.01628,-0.00712,-0.00093,-0.02508,-0.00081,-0.02403,-0.01368,-0.02655,-0.00032,0.15,-0.02023,0.33288,-0.02383,-0.01297,-0.05181,0.0,20.0,0
2092,1037.5,14438,1.4,0.3,0.03328,0.00039,-0.00742,-1.56513,0.01536,8e-05,0.24733,0.87459,0.421,-0.01061,-0.01647,-0.00842,-0.00055,-0.02679,-0.00023,-0.01946,-0.01051,-0.0254,-6e-05,0.15,-0.02749,0.32994,-0.02767,-0.01082,0.0,0.0,20.0,0
2093,1039.3,13765,1.41,0.37,0.0313,0.13902,-0.00901,-1.57105,0.01438,8e-05,0.24736,0.74633,0.3545,-0.00818,-0.01332,-0.00778,-0.00234,-0.02181,-0.00153,-0.01621,-0.01066,-0.02137,-0.00124,0.12472,-0.01763,0.26946,-0.02626,-0.00797,-0.08445,-0.1,16.63,0
2094,1041.0,14799,1.29,0.37,0.02724,0.07398,-0.00651,-1.56613,0.01533,2e-05,0.24745,0.90079,0.43971,-0.0095,-0.01427,-0.01028,-0.00057,-0.02639,-0.00034,-0.02205,-0.01196,-0.02625,0.0,0.15,-0.00995,0.33138,-0.02493,-0.01017,-0.17855,0.0,20.0,0
2095,1042.7,13954,1.42,0.34,0.02871,0.01604,-0.00929,-1.56259,0.01292,8e-05,0.24756,0.85556,0.40759,-0.01256,-0.01601,-0.00808,-0.00111,-0.02486,-0.0012,-0.02286,-0.01206,-0.02529,-0.00033,0.14302,-0.01765,0.31582,-0.02288,-0.013,-0.01364,-0.02107,19.06874,0
2096,1044.5,14233,1.37,0.35,0.02821,0.00779,-0.00745,-1.55458,0.01568,2e-05,0.24768,0.8102,0.38963,-0.01336,-0.01549,-0.00831,-0.00137,-0.02373,-0.0012,-0.02148,-0.01158,-0.02419,-0.00071,0.13683,-0.01753,0.30194,-0.02325,-0.01213,-0.02736,-0.03314,18.24392,0
2097,1046.2,14277,1.38,0.34,0.03146,0.01177,-0.00458,-1.55013,0.01471,1e-05,0.24775,0.85477,0.40987,-0.0141,-0.01623,-0.00872,-0.00117,-0.02518,-0.00118,-0.02219,-0.0118,-0.0253,-0.00052,0.144,-0.0191,0.31713,-0.02484,-0.01257,-0.02503,-0.02037,19.20037,0
2098,1048.0,13769,1.42,0.37,0.03244,0.00767,-0.00378,-1.54684,0.01094,2e-05,0.24784,0.87368,0.42079,-0.01409,-0.01614,-0.00685,-0.0012,-0.02541,-0.00142,-0.02284,-0.01197,-0.02627,-0.0002,0.14773,-0.02319,0.32373,-0.02788,-0.01291,-0.02966,-0.01667,19.69667,0
2099,1049.7,14278,1.38,0.34,0.03288,0.00759,-0.00302,-1.54184,0.01407,1e-05,0.24794,0.90737,0.43146,-0.01282,-0.01565,-0.00756,-0.00093,-0.02649,-0.00114,-0.02196,-0.01206,-0.02627,-8e-05,0.15,-0.01458,0.33188,-0.02533,-0.01309,-0.03097,0.0,20.0,0
2100,1051.5,13734,1.43,0.36,0.03256,0.00238,-0.00209,-1.53868,0.01499,1e-05,0.24799,0.57278,0.28093,-0.01928,-0.01321,-0.01097,-0.00318,-0.02234,-0.00312,-0.02063,-0.00908,-0.01918,-0.00096,0.10365,-0.01397,0.22356,-0.01005,-0.01615,-0.04387,-0.15,13.82,0
2101,1053.3,14101,1.36,0.38,0.03314,0.00167,-0.00278,-1.53734,0.01052,3e-05,0.24801,0.90639,0.42677,-0.01517,-0.01725,-0.00762,-0.00116,-0.02576,-0.00082,-0.02564,-0.0133,-0.02632,-0.00013,0.15,-0.02369,0.33314,-0.02525,-0.01264,0.0,0.0,20.0,0
2102,1055.1,13456,1.45,0.37,0.03305,0.00056,-0.00659,-1.53924,0.01093,0.00011,0.24791,0.63373,0.30003,-0.00901,-0.01214,-0.00638,-0.00176,-0.01787,-0.00107,-0.01492,-0.00881,-0.01838,-0.0004,0.10565,-0.01153,0.23058,-0.01786,-0.0092,-0.05641,-0.06667,14.08667,0
2103,1056.9,13827,1.44,0.34,0.03303,0.00037,-0.00677,-1.55274,0.01424,0.00017,0.24752,0.84043,0.38649,-0.01477,-0.01607,-0.01032,-0.00394,-0.02677,-0.00284,-0.02395,-0.01221,-0.02618,-0.00134,0.1413,-0.02644,0.30546,-0.02105,-0.01397,0.0,-0.2,18.84,0
2104,1058.6,14416,1.43,0.27,0.02726,0.14806,-0.01108,-1.56495,0.01638,8e-05,0.24754,,,,,,,,,,,,,,,,,,,,,0
2105,1060.4,13182,1.55,0.31,0.02725,0.05332,-0.00944,-1.55866,0.01368,2e-05,0.24765,0.86111,0.40996,-0.01311,-0.01557,-0.00802,-0.00107,-0.02548,-0.00117,-0.02322,-0.01188,-0.02564,-0.0005,0.14412,-0.01754,0.3188,-0.02233,-0.01306,-0.02466,-0.01883,19.21621,0
2106,1062.4,12306,1.6,0.39,0.02822,0.01415,-0.00745,-1.55357,0.01315,0.00011,0.24784,0.86524,0.41263,-0.01308,-0.01612,-0.00811,-0.00105,-0.02515,-0.00123,-0.02247,-0.01193,-0.02552,-0.00044,0.14475,-0.01874,0.31955,-0.02455,-0.01258,-0.03247,-0.01608,19.29963,0
2107,1064.2,13735,1.45,0.33,0.02898,0.00551,-0.00477,-1.54323,0.01503,8e-05,0.24805,0.85088,0.40778,-0.01539,-0.01668,-0.00798,-0.00118,-0.02582,-0.00161,-0.02531,-0.01293,-0.026,-0.00098,0.1444,-0.02024,0.31761,-0.02195,-0.01636,-0.02722,-0.01641,19.25358,0
2108,1066.1,13047,1.55,0.33,0.03135,0.00296,-0.00594,-1.53485,0.01451,5e-05,0.24819,0.86244,0.4151,-0.01461,-0.01594,-0.00864,-0.00121,-0.02549,-0.0013,-0.02142,-0.01179,-0.02551,-0.0006,0.14585,-0.01744,0.3206,-0.02683,-0.0118,-0.05331,-0.01833,19.44683,0
2109,1067.9,13340,1.52,0.32,0.03215,0.00075,-0.0066,-1.53445,0.0132,0.00011,0.2481,0.81367,0.39295,-0.014,-0.01557,-0.00883,-0.00136,-0.02274,-0.00102,-0.01941,-0.01102,-0.02365,-0.00049,0.1375,-0.01808,0.30116,-0.02611,-0.01033,-0.05035,-0.03077,18.33385,0
2110,1069.7,13854,1.44,0.33,0.03263,0.00051,-0.00656,-1.54503,0.01291,0.00011,0.24784,0.87019,0.4177,-0.01386,-0.01685,-0.00985,-0.00142,-0.02425,-0.00087,-0.02232,-0.01207,-0.02568,-0.00065,0.14706,-0.02128,0.322,-0.0265,-0.0109,0.0,-0.025,19.6075,0
2111,1071.5,13551,1.48,0.33,0.03289,0.00047,-0.00768,-1.55936,0.01262,0.00017,0.24755,0.7103,0.34134,-0.01677,-0.01646,-0.00962,-0.00264,-0.02366,-0.00337,-0.02258,-0.01048,-0.02317,-0.00169,0.12495,-0.01972,0.26271,-0.01708,-0.01537,0.0,-0.1,16.66,0
2112,1073.4,13419,1.52,0.31,0.03316,0.00131,-0.00452,-1.56913,0.01442,8e-05,0.24748,0.90705,0.42379,-0.01092,-0.01531,-0.00631,-0.00067,-0.02505,-0.001,-0.02193,-0.01294,-0.02736,-3e-05,0.15,-0.01569,0.33336,-0.02631,-0.01001,0.0,0.0,20.0,0
2113,1074.9,16332,1.24,0.27,0.03308,0.00632,-0.00216,-1.56915,0.0206,1e-05,0.24751,0.91124,0.42971,-0.01356,-0.01662,-0.00853,-0.00116,-0.02368,-0.00068,-0.02069,-0.01271,-0.02566,-0.00102,0.15,-0.01986,0.33162,-0.03109,-0.00919,-0.04939,0.0,20.0,0
2114,1076.4,16233,1.22,0.3,0.02995,0.13084,-0.00338,-1.56619,0.01156,2e-05,0.24758,0.75544,0.36554,-0.01917,-0.01537,-0.01087,-0.00226,-0.02361,-0.00126,-0.0224,-0.01106,-0.02368,-0.00182,0.13177,-0.02374,0.28998,-0.01768,-0.0146,0.0,-0.1,17.57,0
2115,1077.9,16464,1.21,0.28,0.02748,0.06117,-0.00677,-1.56277,0.01433,1e-05,0.24763,0.66412,0.30592,-0.0096,-0.01276,-0.00758,-0.00194,-0.01839,-0.00222,-0.01342,-0.0083,-0.01903,-0.00016,0.1092,-0.01337,0.23517,-0.0225,-0.0081,0.0,-0.1,14.56,0
2116,1079.4,15877,1.26,0.29,0.02896,0.01353,-0.00723,-1.55968,0.01111,5e-05,0.24772,0.85808,0.41159,-0.01379,-0.01601,-0.00838,-0.00118,-0.02485,-0.00115,-0.02233,-0.01173,-0.02534,-0.00069,0.14373,-0.01943,0.31661,-0.02463,-0.01263,-0.03283,-0.01994,19.16413,0
2117,1080.9,16255,1.21,0.3,0.0294,0.00816,-0.00703,-1.55213,0.01483,3e-05,0.24787,0.8442,0.40451,-0.01342,-0.01539,-0.00844,-0.00121,-0.02447,-0.00116,-0.0213,-0.01147,-0.02489,-0.00062,0.14127,-0.01637,0.31044,-0.02478,-0.01176,-0.03945,-0.02458,18.83537,0
2118,1082.4,16534,1.2,0.29,0.03187,0.00279,-0.00597,-1.54545,0.01341,0.00011,0.24801,0.89269,0.42591,-0.01224,-0.01628,-0.00828,-0.0009,-0.02454,-0.00111,-0.02063,-0.01194,-0.02554,-0.00018,0.148,-0.0195,0.32548,-0.02938,-0.01015,-0.04337,-0.00444,19.73378,0
